name,affiliation,activityType,date,dataName,dataType,price,device
Emily,고려대학교,판매,20171018,data_858,의료데이터,1751675,페이션트모니터
Erie,고려대학교,수정,20160216,data_598,음성데이터,1947583,스마트워치
Mollie,한국과학기술정보연구원,구매,20160427,data_732,의료데이터,1854890,스마트워치
Susie,한국데이터진흥원,출판,20180123,data_257,의료데이터,1860118,AI스피커
Mai,국민건강보험공단,판매,20170220,data_952,의료데이터,1990645,스마트워치
Dee,정보통신산업진흥원,수정,20180121,data_276,위치데이터,1736236,삼성페이
Eva,한국보건산업진흥원,구매,20171031,data_512,음성데이터,1502586,스마트워치
Rella,NHN,구매,20180705,data_613,건강데이터,1080483,스마트워치
Stella,대한법률구조공단,수정,20161029,data_278,위치데이터,1544263,레일플러스
Pearl,상명대학교,출판,20171114,data_864,음성데이터,1100169,스마트워치
Dee,숙명여자대학교,수정,20170721,data_813,위치데이터,1329850,캐시비
Theo,건강보험심사평가원,수정,20161007,data_517,음성데이터,1391199,AI스피커
Nannie,한국과학기술정보연구원,출판,20170222,data_570,건강데이터,1145673,스마트워치
Eva,한국데이터진흥원,수정,20180307,data_327,위치데이터,1791145,T머니
Tilda,안랩,수정,20170907,data_925,위치데이터,1691494,캐시비
Cora,안랩,출판,20171014,data_389,음성데이터,1943099,AI스피커
Magaret,AWS,출판,20180219,data_270,음성데이터,1864346,스마트워치
Sadie,CJ올리브네트웍스,구매,20171027,data_688,의료데이터,1488693,페이션트모니터
Alice,고려대학교,구매,20160316,data_237,음성데이터,1698001,AI스피커
Nealie,CJ올리브네트웍스,판매,20160502,data_489,음성데이터,1951581,스마트워치
Pearl,CJ올리브네트웍스,출판,20170429,data_853,건강데이터,1093138,AI스피커
Lanie,한국연구재단,수정,20160712,data_831,음성데이터,1761069,스마트워치
Lottie,한국보건산업진흥원,수정,20171126,data_293,건강데이터,1103702,스마트워치
Bama,한국인터넷진흥원,판매,20161005,data_959,건강데이터,1151517,AI스피커
Electa,한국개발연구원,구매,20181124,data_174,음성데이터,1403910,AI스피커
Alverta,한국과학기술정보연구원,출판,20170402,data_830,위치데이터,1578418,T머니
Cherry,상명대학교,출판,20160922,data_229,건강데이터,1247646,AI스피커
Tilda,상명대학교,출판,20160722,data_821,음성데이터,1777548,AI스피커
Nannie,한국데이터진흥원,출판,20180613,data_154,음성데이터,1240551,AI스피커
Mai,한국과학기술정보연구원,출판,20180420,data_514,건강데이터,1128948,AI스피커
Nannie,숙명여자대학교,수정,20181129,data_373,의료데이터,1786017,AI스피커
Virginia,삼성SDS,구매,20161219,data_611,의료데이터,1484074,스마트워치
Olie,건강보험심사평가원,수정,20180728,data_773,건강데이터,1038315,스마트워치
Caroline,숙명여자대학교,출판,20180702,data_828,음성데이터,1630438,스마트워치
Etta,CJ올리브네트웍스,출판,20170716,data_269,의료데이터,1677732,스마트워치
Emily,삼성SDS,출판,20170615,data_915,위치데이터,1756330,레일플러스
Theo,한국데이터진흥원,구매,20160425,data_651,음성데이터,1641943,스마트워치
Leo,고려대학교,판매,20161002,data_733,음성데이터,1394180,AI스피커
Nancy,한국과학기술정보연구원,판매,20181225,data_941,건강데이터,1229925,AI스피커
Onie,국립중앙의료원,판매,20160918,data_476,음성데이터,1229916,스마트워치
Sadie,숙명여자대학교,구매,20180804,data_784,의료데이터,1979871,AI스피커
Ella,한국데이터진흥원,구매,20180101,data_643,의료데이터,1249772,스마트워치
Lanie,NHN,수정,20170311,data_799,음성데이터,1387160,AI스피커
Clyda,SK텔레콤,출판,20160324,data_469,음성데이터,1585595,AI스피커
Jessie,삼성SDS,수정,20160728,data_363,음성데이터,1211290,AI스피커
Neppie,삼성SDS,수정,20180804,data_841,위치데이터,1009245,캐시비
Leo,정보통신산업진흥원,구매,20160929,data_269,의료데이터,1073818,AI스피커
Sarah,CJ올리브네트웍스,출판,20170130,data_576,의료데이터,1807890,페이션트모니터
Amanda,지하철공사,구매,20181117,data_639,음성데이터,1360545,스마트워치
Joella,한국데이터진흥원,구매,20160526,data_572,의료데이터,1020683,페이션트모니터
Maggie,안랩,출판,20160126,data_481,건강데이터,1429662,AI스피커
Alma,지하철공사,판매,20161206,data_596,위치데이터,1016151,T머니
Nannie,AWS,수정,20160624,data_157,음성데이터,1920989,AI스피커
Ednah,정보통신산업진흥원,판매,20170829,data_218,건강데이터,1219444,AI스피커
Nealie,과학기술정책연구원,구매,20170915,data_861,건강데이터,1186807,스마트워치
Evaline,NHN,판매,20180914,data_510,의료데이터,1997831,스마트워치
Dinah,상명대학교,판매,20170613,data_461,음성데이터,1964428,AI스피커
Nancy,한국연구재단,구매,20160528,data_693,의료데이터,1546450,AI스피커
Cherry,고려대학교,구매,20161001,data_297,위치데이터,1917405,레일플러스
Maud,AWS,판매,20170123,data_544,건강데이터,1289356,AI스피커
Elizabeth,대한법률구조공단,수정,20161123,data_527,건강데이터,1016754,AI스피커
Onie,안랩,판매,20170310,data_871,위치데이터,1981053,캐시비
Evaline,CJ올리브네트웍스,수정,20160918,data_165,위치데이터,1445129,캐시비
Bama,SK텔레콤,구매,20161230,data_307,음성데이터,1412060,스마트워치
Belle,고려대학교,출판,20180510,data_283,위치데이터,1544133,T머니
Nealie,SK텔레콤,출판,20161125,data_150,위치데이터,1134593,캐시비
Claudine,AWS,수정,20181223,data_697,의료데이터,1283079,페이션트모니터
Sadie,한국연구재단,판매,20180903,data_891,위치데이터,1725238,레일플러스
Emma,NHN,출판,20170130,data_399,건강데이터,1401358,스마트워치
Rosanna,정보통신산업진흥원,출판,20180526,data_383,위치데이터,1881081,삼성페이
Melva,대한법률구조공단,출판,20160312,data_740,건강데이터,1362851,AI스피커
Faith,안랩,수정,20160326,data_637,의료데이터,1693922,스마트워치
Nettie,한국연구재단,판매,20180629,data_122,음성데이터,1138095,AI스피커
Mai,AWS,구매,20180111,data_507,의료데이터,1347116,스마트워치
Lillian,한국연구재단,판매,20180724,data_208,의료데이터,1012089,AI스피커
Jane,한국과학기술정보연구원,출판,20160708,data_977,위치데이터,1586523,레일플러스
Jenette,대한법률구조공단,판매,20170306,data_810,건강데이터,1332677,AI스피커
Caroline,국립중앙의료원,구매,20180126,data_531,음성데이터,1804150,스마트워치
Rosanna,국민건강보험공단,수정,20181215,data_743,음성데이터,1071026,스마트워치
Nolla,삼성SDS,구매,20180510,data_429,의료데이터,1493499,AI스피커
Georgia,CJ올리브네트웍스,수정,20170127,data_561,의료데이터,1876283,페이션트모니터
Viva,한국데이터진흥원,구매,20180310,data_953,위치데이터,1128760,캐시비
Minnie,SK텔레콤,구매,20170904,data_382,위치데이터,1576448,캐시비
Emily,과학기술정책연구원,판매,20171221,data_257,건강데이터,1729751,AI스피커
Julia,삼성SDS,출판,20171112,data_221,음성데이터,1484412,스마트워치
Bama,NHN,구매,20181213,data_846,음성데이터,1082843,스마트워치
Faith,AWS,출판,20160824,data_933,위치데이터,1680355,삼성페이
Mary,한국연구재단,출판,20181021,data_788,건강데이터,1878550,스마트워치
Erie,상명대학교,출판,20160908,data_538,위치데이터,1420579,레일플러스
Osa,한국개발연구원,수정,20180110,data_185,위치데이터,1020980,캐시비
Neppie,안랩,구매,20171119,data_306,음성데이터,1747207,스마트워치
Electa,NHN,수정,20161031,data_428,의료데이터,1102442,AI스피커
Elizabeth,한국개발연구원,수정,20170228,data_339,위치데이터,1301259,레일플러스
Lottie,NHN,구매,20170722,data_786,음성데이터,1734531,AI스피커
Virginia,AWS,구매,20171016,data_913,의료데이터,1083387,AI스피커
Osa,한국인터넷진흥원,출판,20160112,data_106,의료데이터,1621523,페이션트모니터
Leo,한국인터넷진흥원,판매,20170602,data_215,음성데이터,1459740,AI스피커
Mai,지하철공사,구매,20181216,data_767,건강데이터,1616566,스마트워치
Addie,삼성SDS,판매,20160525,data_791,의료데이터,1397596,스마트워치
Sadie,숙명여자대학교,구매,20170705,data_631,위치데이터,1363879,삼성페이
Melva,한국과학기술정보연구원,구매,20160329,data_750,건강데이터,1720012,스마트워치
Amanda,한국과학기술정보연구원,수정,20171102,data_446,건강데이터,1075938,AI스피커
Ednah,지하철공사,판매,20160805,data_543,위치데이터,1261397,삼성페이
Maud,한국개발연구원,판매,20180702,data_309,건강데이터,1511299,스마트워치
Nolla,상명대학교,판매,20170830,data_311,위치데이터,1844692,삼성페이
Magaret,대한법률구조공단,판매,20171020,data_101,위치데이터,1602769,캐시비
Mollie,국민건강보험공단,구매,20170124,data_753,건강데이터,1780281,AI스피커
Josephine,CJ올리브네트웍스,출판,20170728,data_294,의료데이터,1512488,스마트워치
Maggie,상명대학교,수정,20170714,data_158,위치데이터,1625541,캐시비
Lillian,대한법률구조공단,출판,20180703,data_458,의료데이터,1378228,페이션트모니터
Eva,AWS,구매,20180827,data_111,건강데이터,1147155,스마트워치
Emma,CJ올리브네트웍스,수정,20160411,data_279,음성데이터,1226603,스마트워치
Rosanna,건강보험심사평가원,수정,20180912,data_433,위치데이터,1469026,T머니
Onie,한국데이터진흥원,수정,20170814,data_809,음성데이터,1696938,AI스피커
Maggie,과학기술정책연구원,수정,20170419,data_411,건강데이터,1654826,AI스피커
Mollie,과학기술정책연구원,수정,20170807,data_512,의료데이터,1917718,페이션트모니터
Sallie,안랩,수정,20180430,data_190,음성데이터,1821305,AI스피커
Emily,한국연구재단,수정,20180720,data_622,위치데이터,1797033,삼성페이
Lena,CJ올리브네트웍스,판매,20160721,data_599,위치데이터,1036622,레일플러스
Nolla,삼성SDS,판매,20160323,data_733,위치데이터,1990249,캐시비
Neppie,삼성SDS,수정,20181201,data_349,건강데이터,1364137,AI스피커
Sarah,안랩,판매,20160510,data_440,위치데이터,1737622,T머니
Claudine,한국보건산업진흥원,판매,20180719,data_982,건강데이터,1491479,스마트워치
Tilda,대한법률구조공단,판매,20180731,data_462,의료데이터,1536217,스마트워치
Eliza,과학기술정책연구원,구매,20180720,data_211,음성데이터,1779255,AI스피커
Ella,한국인터넷진흥원,구매,20171203,data_791,위치데이터,1589777,T머니
Jane,한국인터넷진흥원,구매,20160711,data_566,음성데이터,1228855,AI스피커
Viva,지하철공사,구매,20170706,data_192,위치데이터,1405192,삼성페이
Lucy,상명대학교,판매,20160411,data_730,의료데이터,1864062,페이션트모니터
Nonie,SK텔레콤,구매,20160113,data_397,건강데이터,1177847,AI스피커
Ella,한국과학기술정보연구원,판매,20160515,data_714,음성데이터,1529047,스마트워치
Cherry,SK텔레콤,수정,20160505,data_245,음성데이터,1387762,스마트워치
Claudine,한국연구재단,수정,20171114,data_674,의료데이터,1246077,페이션트모니터
Joella,대한법률구조공단,판매,20170829,data_566,건강데이터,1941071,스마트워치
Minnie,한국연구재단,판매,20180121,data_285,건강데이터,1352016,스마트워치
Jane,한국보건산업진흥원,판매,20181010,data_242,음성데이터,1836221,스마트워치
Evaline,SK텔레콤,출판,20180422,data_206,위치데이터,1900610,캐시비
Claudine,국민건강보험공단,수정,20171211,data_792,음성데이터,1968034,스마트워치
Yetta,SK텔레콤,출판,20171105,data_761,위치데이터,1102148,캐시비
Ella,상명대학교,판매,20180520,data_698,의료데이터,1479715,페이션트모니터
Bama,과학기술정책연구원,판매,20160508,data_107,의료데이터,1455641,AI스피커
Dee,숙명여자대학교,수정,20161023,data_403,위치데이터,1283294,삼성페이
Effie,안랩,판매,20180410,data_962,위치데이터,1106088,T머니
Mercedes,정보통신산업진흥원,수정,20161202,data_968,위치데이터,1999409,캐시비
Emily,상명대학교,구매,20161124,data_257,위치데이터,1168943,삼성페이
Katherine,정보통신산업진흥원,구매,20160930,data_840,의료데이터,1554536,스마트워치
Ella,한국과학기술정보연구원,출판,20170310,data_681,건강데이터,1862618,AI스피커
Anna,삼성SDS,출판,20160908,data_957,위치데이터,1441606,삼성페이
Mima,국립중앙의료원,출판,20181016,data_886,건강데이터,1181093,스마트워치
Flora,삼성SDS,구매,20181030,data_605,위치데이터,1036223,T머니
Maggie,AWS,구매,20180307,data_823,의료데이터,1808586,스마트워치
Nannie,NHN,구매,20180820,data_841,위치데이터,1718781,삼성페이
Nancy,건강보험심사평가원,구매,20180530,data_214,의료데이터,1069004,스마트워치
Bama,CJ올리브네트웍스,수정,20180809,data_234,건강데이터,1499775,AI스피커
Maud,지하철공사,구매,20181009,data_120,의료데이터,1270651,스마트워치
