소유자,소유자소속,데이터,가격,데이터종류,수집장치,행동,날짜,행위자,행위자소속,데이터,가격,데이터종류,수집장치
박진우,한국데이터진흥원,data_921,1588163,영상데이터,네이버페이,배포,20171127,배주현,국민건강보험공단,,,,
한효원,알리바바,data_228,1385184,문자데이터,샤오미미밴드,배포,20121019,한효연,CJ올리브네트웍스,,,,
수보루,한국토지공사,data_209,1130148,의료데이터,갤럭시워치,배포,20200412,권보미,한국보건산업진흥원,,,,
우휘현,국민건강보험공단,data_724,1866034,이미지데이터,애플워치,변환,20190414,,,data_575,1673727,음성데이터,스마트워치
한림호,(주)GCS,data_854,1641112,소득데이터,롯데카드,배포,20150507,정은아,한국개발연구원,,,,
조세희,NVIDIA,data_973,1863355,속도데이터,갤럭시홈미니,생성,20150112,,,,,,
장정훈,TSMC,data_804,1966682,문서데이터,네이버클로바,가공,20190802,,,data_245,1565955,의료데이터,AI스피커
손채영,로슈,data_035,1626161,소셜데이터,AITHinkQ,배포,20190701,한효연,한국연구재단,,,,
장윤아,(주)GCS,data_574,1512386,날씨데이터,삼성카드,배포,20160403,강한나,안랩,,,,
조자정,한국철도공사,data_278,1186852,의료데이터,삼성페이,배포,20120506,배주현,AWS,,,,
이수림,한국외국어대학교,data_660,1561808,시간데이터,캐시비,생성,20160725,,,,,,
송가인,도로교통공단,data_082,1630845,영상데이터,애플워치,생성,20131107,,,,,,
고세진,한국토지주택공사,data_326,1816324,통화시간데이터,네이버클로바,가공,20170610,,,data_323,1971737,위치데이터,캐시비
박은아,대만거래소,data_415,1850466,이동거리데이터,스마트글래스,가공,20180106,,,data_779,1879962,위치데이터,레일플러스
안지영,코레일관광개발,data_586,1828201,이동거리데이터,캐시비,배포,20190917,황민현,숙명여자대학교,,,,
서지호,산업인력공단,data_868,1333889,건강데이터,애플워치,배포,20170906,강한나,국민건강보험공단,,,,
배주영,메드트로닉,data_097,1530856,통화시간데이터,캐시비,생성,20190414,,,,,,
강유람,나스닥,data_679,1916331,교통데이터,스마트글래스,배포,20120415,도경수,안랩,,,,
한민이,한양대학교,data_649,1504105,요일데이터,AITHinkQ,가공,20131206,,,data_952,1531189,건강데이터,삼성페이
김호정,KLM,data_485,1639560,시간데이터,T머니,배포,20200614,이재균,한국인터넷진흥원,,,,
최빈규,한국전력거래소,data_458,1914618,소득데이터,구글홈미니,배포,20170408,김성규,국민건강보험공단,,,,
추성아,애플,data_058,1862556,음성데이터,네이버클로바,판매,20150622,신유나,SK텔레콤,,,,
박준범,코레일로지스,data_662,1266661,문자데이터,구글홈미니,판매,20120511,곽은진,한국개발연구원,,,,
김민아,런던거래소,data_093,1840160,통화시간데이터,스마트글래스,변환,20171021,,,data_821,1537829,음성데이터,스마트워치
이정윤,국가핵융합연구소,data_117,1844643,시청데이터,레일플러스,판매,20130624,이지호,한국데이터진흥원,,,,
차준영,주택금융공사,data_195,1650163,요일데이터,캐시비,생성,20130516,,,,,,
장영애,한국전기안전공사,data_257,1382685,통화시간데이터,레일플러스,배포,20131224,전소연,한국과학기술정보연구원,,,,
서가영,한전KDN,data_518,1022624,소득데이터,레일플러스,가공,20170613,,,data_956,1376894,건강데이터,스마트워치
조연우,공무원연금공단,data_004,1698289,체온데이터,페이션트모니터,생성,20160422,,,,,,
한효정,에미레이트항공,data_819,1633581,날씨데이터,캐시비,가공,20190906,,,data_768,1820691,음성데이터,T머니
김환현,경희대학교,data_457,1532919,나이데이터,네이버페이,판매,20200701,배유빈,대한법률구조공단,,,,
최예림,TSMC,data_310,1996150,소득데이터,샤오미미밴드,배포,20150118,김민규,숙명여자대학교,,,,
백우빈,중국농업은행,data_096,1135143,소셜데이터,애플워치,가공,20200507,,,data_345,1565775,의료데이터,캐시비
장유원,LG유플러스,data_377,1238095,위치데이터,KB국민카드,판매,20131021,정다솔,한국보건산업진흥원,,,,
박현수,한국자산관리공사,data_012,1542532,날씨데이터,애플워치,가공,20161125,,,data_286,1324680,의료데이터,스마트워치
장승수,캐나다왕립은행,data_978,1491434,성별데이터,삼성페이,판매,20121119,차준호,지하철공사,,,,
임대민,티웨이항공,data_937,1032593,음성데이터,스마트글래스,생성,20170920,,,,,,
유민혁,에어인턴,data_219,1455581,영상데이터,코어스마트밴드,배포,20200712,유지애,삼성SDS,,,,
조정규,한화토탈,data_602,1011463,소득데이터,네이버페이,판매,20120507,문태일,삼성SDS,,,,
조승완,주택도시보증공사,data_387,1211436,소셜데이터,삼성페이,배포,20180214,권은택,국립중앙의료원,,,,
장은형,홍콩거래소,data_661,1890823,체온데이터,스마트글래스,생성,20180817,,,,,,
장소정,SK종합화학,data_279,1626614,문서데이터,스마트글래스,가공,20170608,,,data_693,1553751,건강데이터,AI스피커
조지우,버라이즌,data_518,1641401,시간데이터,스마트워치,배포,20200803,하인성,한국과학기술정보연구원,,,,
김은민,씨티그룹,data_632,1643402,요일데이터,AITHinkQ,변환,20120925,,,data_426,1273195,건강데이터,AI스피커
조주휘,캐세이퍼시픽,data_626,1669034,통화시간데이터,스마트워치,배포,20130208,강민희,정보통신산업진흥원,,,,
장은나,LG화학,data_328,1030126,통화시간데이터,LG페이,배포,20181128,정휘인,한국연구재단,,,,
서빈지,(주)LG,data_524,1058106,건강데이터,구글홈미니,배포,20160831,채수빈,한국과학기술정보연구원,,,,
남도림,P&G,data_635,1618395,영상데이터,코어스마트밴드,생성,20171114,,,,,,
박진희,로얄더치쉘,data_531,1553651,행동이력데이터,네이버클로바,판매,20150712,정휘인,한국데이터진흥원,,,,
한현원,보잉,data_058,1396285,이미지데이터,LG페이,가공,20171227,,,data_469,1477831,위치데이터,AI스피커
김영아,REWE,data_188,1582582,요일데이터,삼성카드,생성,20150502,,,,,,
최송이,자산관리공사,data_631,1844695,문자데이터,스마트글래스,생성,20160605,,,,,,
조신주,한국예택결제원,data_139,1211990,문자데이터,T머니,가공,20200614,,,data_475,1448996,위치데이터,AI스피커
한정지,ABBOTT,data_373,1054336,영상데이터,삼성카드,가공,20120611,,,data_330,1337179,음성데이터,AI스피커
조휘아,포스코건설,data_105,1133431,의료데이터,스마트글래스,배포,20120703,하인성,한국보건산업진흥원,,,,
류민민,한국주택금융공사,data_171,1926863,성별데이터,카카오페이,배포,20160901,차준호,정보통신산업진흥원,,,,
박기정,포스코,data_504,1580818,시청데이터,코어스마트밴드,가공,20180217,,,data_558,1093284,건강데이터,스마트워치
문태경,SK텔레콤,data_671,1868609,문자데이터,구글홈미니,판매,20200802,최민호,국민건강보험공단,,,,
박남욱,SINOPEC,data_925,1631112,날씨데이터,네이버페이,가공,20190918,,,data_943,1711303,음성데이터,페이션트모니터
이림아,로얄더치쉘,data_343,1196095,요일데이터,애플페이,가공,20160310,,,data_714,1044622,의료데이터,AI스피커
주호은,사노피,data_055,1866823,나이데이터,네이버클로바,가공,20200613,,,data_362,1366662,의료데이터,캐시비
최현영,FEDEX,data_214,1004684,요일데이터,샤오미미밴드,가공,20160824,,,data_489,1632593,음성데이터,스마트워치
곽태민,중국농업은행,data_946,1445129,이동거리데이터,샤오미미밴드,배포,20170203,김채현,한국개발연구원,,,,
조림주,GS리테일,data_888,1283048,음성데이터,네이버페이,판매,20120213,정휘인,한국인터넷진흥원,,,,
조수현,LATAM,data_264,1469453,소셜데이터,T머니,판매,20200110,차시루,과학기술정책연구원,,,,
이원훈,이스타항공,data_106,1949008,문서데이터,코어스마트밴드,배포,20120326,하인성,한국연구재단,,,,
한민지,경희대학교,data_798,1611586,문서데이터,캐시비,배포,20160722,박수영,한국연구재단,,,,
최나훈,(주)LS,data_528,1866528,소득데이터,코어스마트밴드,판매,20170131,고은성,국민건강보험공단,,,,
장형진,기술보증기금,data_475,1696038,소득데이터,신한카드,변환,20130407,,,data_899,1506907,위치데이터,스마트워치
조은진,한국과학기술원,data_830,1164623,이동거리데이터,KB국민카드,변환,20181101,,,data_639,1024239,건강데이터,스마트워치
한소현,네슬레,data_983,1699019,교통데이터,애플워치,변환,20170827,,,data_880,1877221,건강데이터,AI스피커
박도형,한국철도공사,data_746,1324624,행동이력데이터,롯데카드,가공,20191011,,,data_152,1749102,위치데이터,스마트워치
이민우,기아차,data_203,1641542,통화시간데이터,캐시비,배포,20130712,정은비,정보통신산업진흥원,,,,
장영찬,제주항공,data_356,1858868,건강데이터,애플워치,판매,20150407,안지영,한국보건산업진흥원,,,,
강소현,포스코인터내셔널,data_015,1610055,이미지데이터,LG페이,가공,20190523,,,data_267,1830337,의료데이터,AI스피커
한지솔,한화토탈,data_861,1046291,문서데이터,삼성카드,판매,20200508,김다현,건강보험심사평가원,,,,
박희천,SK디스커버리,data_710,1624966,요일데이터,신한카드,가공,20150821,,,data_909,1059670,음성데이터,스마트워치
권경택,웰스파고,data_662,1025424,행동이력데이터,샤오미AI스피커,생성,20190516,,,,,,
양민주,진에어,data_826,1495381,주거데이터,KB국민카드,생성,20180910,,,,,,
황동근,한국시설안전공단,data_948,1229566,소셜데이터,구글홈미니,가공,20191110,,,data_659,1586461,위치데이터,T머니
최윤하,중국농업은행,data_234,1429626,문자데이터,네이버페이,배포,20160628,김다현,정보통신산업진흥원,,,,
최원민,이마트,data_665,1853611,의료데이터,KB국민카드,가공,20190903,,,data_701,1964533,위치데이터,스마트워치
최법정,현대차,data_483,1943603,교통데이터,레일플러스,생성,20190509,,,,,,
장형현,한국감정원,data_621,1861006,교통데이터,페이션트모니터,생성,20160407,,,,,,
장민언,SK건설,data_295,1404865,시간데이터,롯데카드,생성,20170807,,,,,,
한빛나,상명대학교,data_439,1680492,통화시간데이터,신한카드,가공,20151229,,,data_485,1510471,의료데이터,삼성페이
노영식,(주)GCS,data_094,1162668,영상데이터,페이션트모니터,배포,20160830,한명재,과학기술정책연구원,,,,
한미람,한국토지공사,data_622,1298520,나이데이터,T머니,배포,20120806,임찬민,한국인터넷진흥원,,,,
서지림,현대해상,data_386,1215585,이미지데이터,페이션트모니터,판매,20190704,강미나,SK텔레콤,,,,
강지영,티웨이항공,data_265,1246394,교통데이터,갤럭시홈미니,변환,20170714,,,data_857,1035286,위치데이터,T머니
박대훈,중국공상은행,data_503,1450485,행동이력데이터,삼성페이,판매,20160720,고은성,숙명여자대학교,,,,
최동기,지하철공사,data_918,1269463,통화시간데이터,애플워치,생성,20160517,,,,,,
한주름,상명대학교,data_200,1801418,주거데이터,네이버클로바,판매,20161105,서가영,고려대학교,,,,
조예우,인천국제공항공사,data_377,1368646,문자데이터,네이버클로바,생성,20120806,,,,,,
장림화,허니웰,data_754,1096304,속도데이터,KB국민카드,변환,20170903,,,data_469,1980577,위치데이터,AI스피커
한수빈,나스닥,data_432,1134605,교통데이터,네이버클로바,가공,20180610,,,data_322,1390791,위치데이터,레일플러스
최지영,Ryanair,data_308,1866498,문서데이터,T머니,가공,20180722,,,data_700,1635503,위치데이터,스마트워치
최진우,SK이노베이션,data_198,1256566,주거데이터,KB국민카드,판매,20121013,정예인,고려대학교,,,,
백이준,NH농협금융,data_692,1563119,문자데이터,카카오페이,판매,20190806,하인성,과학기술정책연구원,,,,
강세희,Volvo,data_867,1325303,이동거리데이터,캐시비,생성,20130806,,,,,,
권보희,유나이티드헬스케어,data_654,1248424,날씨데이터,AITHinkQ,판매,20170826,서영호,대한법률구조공단,,,,
최지민,한국산업단지공단,data_535,1958466,날씨데이터,캐시비,가공,20150828,,,data_721,1459457,건강데이터,삼성페이
이효연,충남대학교,data_766,1615616,소셜데이터,스마트워치,판매,20131201,정은비,대한법률구조공단,,,,
장은구,한국주택금융공사,data_444,1203691,소득데이터,AITHinkQ,가공,20180920,,,data_862,1057240,음성데이터,레일플러스
조대민,동국대학교,data_943,1390601,요일데이터,페이션트모니터,가공,20121122,,,data_628,1780977,음성데이터,AI스피커
김희숙,CJ제일제당,data_133,1536646,요일데이터,카카오페이,가공,20150413,,,data_737,1725865,건강데이터,스마트워치
림효림,아시아나항공,data_947,1064631,시간데이터,네이버페이,배포,20170207,유지애,한국인터넷진흥원,,,,
김지면,독일거래소,data_298,1404514,음성데이터,코어스마트밴드,가공,20120820,,,data_496,1258455,건강데이터,스마트워치
