소유자,소유자소속,데이터,가격,데이터종류,수집장치,행동,날짜,행위자,행위자소속,데이터,가격,데이터종류,수집장치
곽은진,한국연구재단,data_472,1689119,건강데이터,스마트워치,생성,20180404,,,,,,
유시아,상명대학교,data_269,1313640,위치데이터,레일플러스,가공,20181204,하재우,한국과학기술정보연구원,data_651,1296981,위치데이터,AI스피커
김영주,한국연구재단,data_285,1352016,건강데이터,스마트워치,생성,20180121,,,,,,
이연희,대한법률구조공단,data_307,1330606,의료데이터,페이션트모니터,가공,20161026,강민희,AWS,data_607,1701790,건강데이터,스마트워치
서지수,한국과학기술정보연구원,data_223,1631600,위치데이터,레일플러스,판매,20170520,김이진,과학기술정책연구원,,,,
정다솔,지하철공사,data_370,1207754,위치데이터,캐시비,생성,20180505,,,,,,
차준호,CJ올리브네트웍스,data_175,1387419,위치데이터,레일플러스,생성,20170222,,,,,,
김영주,상명대학교,data_659,1884728,위치데이터,삼성페이,수정,20160619,김다현,한국보건산업진흥원,data_473,1938672,의료데이터,T머니
김지우,CJ올리브네트웍스,data_944,1367120,위치데이터,레일플러스,생성,20180519,,,,,,
김연경,국립중앙의료원,data_685,1670079,건강데이터,AI스피커,전달,20170520,이동혁,상명대학교,,,,
김태형,지하철공사,data_516,1078045,건강데이터,AI스피커,생성,20160117,,,,,,
최서연,대한법률구조공단,data_898,1207861,의료데이터,스마트워치,가공,20170217,서민지,건강보험심사평가원,data_668,1141967,위치데이터,스마트워치
김성규,건강보험심사평가원,data_692,1740537,위치데이터,레일플러스,판매,20170520,박은태,숙명여자대학교,,,,
최서연,한국연구재단,data_846,1879166,의료데이터,스마트워치,생성,20181215,,,,,,
우진주,안랩,data_440,1711685,위치데이터,T머니,판매,20170520,김연경,국민건강보험공단,,,,
박은태,삼성SDS,data_915,1485561,의료데이터,AI스피커,배포,20170520,박지민,AWS,,,,
최민호,건강보험심사평가원,data_763,1531148,의료데이터,스마트워치,변환,20170520,양유정,한국데이터진흥원,data_905,1760341,음성데이터,스마트워치
정윤오,과학기술정책연구원,data_427,1552982,건강데이터,AI스피커,배포,20170520,권보미,한국보건산업진흥원,,,,
백인호,고려대학교,data_824,1194640,음성데이터,AI스피커,변환,20170520,김지우,지하철공사,data_742,1653674,건강데이터,스마트워치
이수현,한국데이터진흥원,data_751,1668199,의료데이터,페이션트모니터,변환,20170520,이지호,과학기술정책연구원,data_276,1675478,위치데이터,캐시비
유지애,숙명여자대학교,data_695,1076276,건강데이터,AI스피커,변환,20170520,이연희,한국연구재단,data_934,1372307,의료데이터,스마트워치
김이진,국립중앙의료원,data_581,1773979,건강데이터,스마트워치,판매,20170520,김민석,국민건강보험공단,,,,
배유빈,한국과학기술정보연구원,data_802,1077168,의료데이터,페이션트모니터,생성,20171105,,,,,,
김민석,AWS,data_157,1044961,음성데이터,스마트워치,수정,20161028,고은성,국립중앙의료원,data_444,1456454,의료데이터,AI스피커
최서연,숙명여자대학교,data_651,1723973,위치데이터,삼성페이,생성,20170822,,,,,,
이동혁,한국개발연구원,data_352,1826735,의료데이터,AI스피커,판매,20170520,최민호,상명대학교,,,,
김다현,안랩,data_451,1107206,음성데이터,AI스피커,가공,20180224,양유정,SK텔레콤,data_437,1871006,의료데이터,AI스피커
김태형,지하철공사,data_344,1703256,음성데이터,스마트워치,가공,20170919,임찬민,한국연구재단,data_731,1184649,의료데이터,AI스피커
김현민,한국연구재단,data_674,1142989,건강데이터,AI스피커,배포,20170520,서민지,안랩,,,,
최서연,안랩,data_580,1674236,건강데이터,스마트워치,배포,20170520,민경아,국립중앙의료원,,,,
이동혁,안랩,data_724,1355159,위치데이터,삼성페이,생성,20181020,,,,,,
강민희,정보통신산업진흥원,data_220,1105150,건강데이터,AI스피커,생성,20160827,,,,,,
백인호,한국개발연구원,data_857,1122474,위치데이터,캐시비,가공,20180509,정다솔,건강보험심사평가원,data_369,1036290,음성데이터,AI스피커
이지효,CJ올리브네트웍스,data_276,1361551,건강데이터,스마트워치,수정,20180613,임소윤,한국인터넷진흥원,data_233,1410345,음성데이터,스마트워치
김이진,NHN,data_963,1289112,의료데이터,스마트워치,생성,20180213,,,,,,
김태형,과학기술정책연구원,data_724,1159616,건강데이터,AI스피커,변환,20170922,하재우,한국과학기술정보연구원,data_158,1510132,의료데이터,페이션트모니터
박수영,한국연구재단,data_791,1519950,위치데이터,레일플러스,생성,20160907,,,,,,
양유정,정보통신산업진흥원,data_407,1433679,위치데이터,T머니,배포,20170520,서민지,AWS,,,,
박지민,SK텔레콤,data_127,1854043,위치데이터,캐시비,배포,20170520,김연경,한국연구재단,,,,
김태형,삼성SDS,data_279,1223324,위치데이터,T머니,수정,20160512,도경수,삼성SDS,data_550,1104463,건강데이터,T머니
서지수,SK텔레콤,data_932,1250894,의료데이터,페이션트모니터,변환,20180515,서민지,한국과학기술정보연구원,data_628,1546450,의료데이터,AI스피커
이규형,숙명여자대학교,data_402,1186282,음성데이터,AI스피커,생성,20181223,,,,,,
김성규,국립중앙의료원,data_659,1561710,위치데이터,T머니,수정,20161208,김태형,NHN,data_768,1830594,건강데이터,스마트워치
권보아,정보통신산업진흥원,data_221,1840259,음성데이터,AI스피커,전달,20170520,서가영,숙명여자대학교,,,,
이진기,삼성SDS,data_985,1960984,건강데이터,AI스피커,배포,20170520,김윤석,한국보건산업진흥원,,,,
박은태,NHN,data_130,1016436,음성데이터,AI스피커,생성,20160907,,,,,,
임소윤,과학기술정책연구원,data_245,1126129,위치데이터,T머니,생성,20160424,,,,,,
이수현,SK텔레콤,data_241,1355110,건강데이터,스마트워치,변환,20170520,김윤석,국립중앙의료원,data_478,1841263,건강데이터,페이션트모니터
서주현,지하철공사,data_482,1385522,위치데이터,삼성페이,생성,20180527,,,,,,
정윤오,CJ올리브네트웍스,data_391,1828449,음성데이터,스마트워치,배포,20170520,서영호,국립중앙의료원,,,,
하인성,과학기술정책연구원,data_755,1991626,위치데이터,삼성페이,수정,20160601,이민형,상명대학교,data_310,1330606,건강데이터,AI스피커
권보미,고려대학교,data_590,1081525,의료데이터,페이션트모니터,전달,20170520,임윤아,한국연구재단,,,,
이지호,한국과학기술정보연구원,data_409,1307570,의료데이터,AI스피커,가공,20171122,이지혜,한국인터넷진흥원,data_437,1507341,건강데이터,레일플러스
신유나,국민건강보험공단,data_899,1087453,건강데이터,스마트워치,변환,20170520,김소정,국립중앙의료원,data_128,1613249,건강데이터,스마트워치
김준면,AWS,data_546,1434206,의료데이터,페이션트모니터,생성,20171122,,,,,,
양유정,한국데이터진흥원,data_818,1085627,의료데이터,페이션트모니터,배포,20170520,양유정,국립중앙의료원,,,,
권보미,국립중앙의료원,data_968,1838346,의료데이터,AI스피커,배포,20170520,유정연,국립중앙의료원,,,,
장보라,삼성SDS,data_408,1445975,건강데이터,스마트워치,전달,20170520,서가영,한국연구재단,,,,
전소연,고려대학교,data_784,1851727,건강데이터,스마트워치,수정,20170521,서영호,지하철공사,data_191,1916052,위치데이터,AI스피커
양유정,NHN,data_668,1573898,의료데이터,AI스피커,생성,20180807,,,,,,
양유정,건강보험심사평가원,data_231,1524618,위치데이터,T머니,수정,20170117,서민지,국립중앙의료원,data_666,1904285,건강데이터,레일플러스
정예인,한국인터넷진흥원,data_827,1996626,위치데이터,T머니,전달,20170520,양유정,대한법률구조공단,,,,
민경아,지하철공사,data_896,1646667,건강데이터,스마트워치,생성,20181004,,,,,,
우진주,한국연구재단,data_942,1709346,위치데이터,레일플러스,수정,20170526,임찬민,한국개발연구원,data_314,1492008,위치데이터,스마트워치
임윤아,국민건강보험공단,data_194,1540965,음성데이터,스마트워치,생성,20181226,,,,,,
강한나,한국개발연구원,data_916,1419702,음성데이터,AI스피커,가공,20180928,유정연,안랩,data_503,1965892,음성데이터,T머니
권은택,한국보건산업진흥원,data_316,1951199,의료데이터,AI스피커,판매,20170520,권보아,SK텔레콤,,,,
이태민,한국개발연구원,data_301,1627687,위치데이터,캐시비,변환,20180830,이지호,한국데이터진흥원,data_955,1876886,의료데이터,스마트워치
정은아,한국인터넷진흥원,data_184,1731214,음성데이터,AI스피커,생성,20160514,,,,,,
윤소호,대한법률구조공단,data_236,1169800,의료데이터,스마트워치,생성,20170712,,,,,,
김이진,AWS,data_811,1730511,위치데이터,T머니,배포,20170520,이태민,NHN,,,,
이민형,한국데이터진흥원,data_938,1769118,음성데이터,AI스피커,생성,20180211,,,,,,
문태일,정보통신산업진흥원,data_516,1385129,음성데이터,AI스피커,판매,20170520,권보미,국립중앙의료원,,,,
박지민,정보통신산업진흥원,data_166,1153708,위치데이터,삼성페이,수정,20170608,백인호,건강보험심사평가원,data_221,1013073,음성데이터,스마트워치
박은태,안랩,data_453,1993224,의료데이터,페이션트모니터,전달,20170520,안소희,AWS,,,,
이수현,삼성SDS,data_861,1640204,음성데이터,AI스피커,가공,20180603,이태민,상명대학교,data_289,1149752,건강데이터,AI스피커
김연경,한국개발연구원,data_851,1235127,위치데이터,T머니,판매,20170520,박지민,안랩,,,,
김이진,한국과학기술정보연구원,data_235,1901052,건강데이터,AI스피커,변환,20180923,김윤석,NHN,data_916,1696738,음성데이터,AI스피커
임윤아,지하철공사,data_497,1021835,위치데이터,레일플러스,전달,20170520,김현민,정보통신산업진흥원,,,,
배주현,CJ올리브네트웍스,data_845,1018938,위치데이터,레일플러스,생성,20180304,,,,,,
박지민,CJ올리브네트웍스,data_938,1993796,위치데이터,레일플러스,생성,20181109,,,,,,
김윤석,한국연구재단,data_648,1422653,음성데이터,스마트워치,생성,20171201,,,,,,
박은태,SK텔레콤,data_246,1488388,위치데이터,삼성페이,가공,20170624,서민지,상명대학교,data_469,1876501,건강데이터,스마트워치
이지호,한국개발연구원,data_468,1787596,의료데이터,스마트워치,배포,20170520,이동혁,지하철공사,,,,
고은성,정보통신산업진흥원,data_272,1323201,위치데이터,레일플러스,변환,20180407,김이진,건강보험심사평가원,data_818,1375935,건강데이터,페이션트모니터
강한나,한국과학기술정보연구원,data_202,1078851,의료데이터,AI스피커,생성,20170911,,,,,,
우진주,안랩,data_687,1103167,건강데이터,스마트워치,변환,20170520,정예인,정보통신산업진흥원,data_924,1576086,위치데이터,스마트워치
강민희,과학기술정책연구원,data_586,1417798,위치데이터,캐시비,생성,20180816,,,,,,
이주연,안랩,data_363,1398513,음성데이터,AI스피커,가공,20160825,이채연,한국개발연구원,data_789,1109060,의료데이터,캐시비
윤소호,상명대학교,data_648,1517069,건강데이터,AI스피커,판매,20170520,권보미,한국연구재단,,,,
배주현,NHN,data_909,1604574,위치데이터,삼성페이,변환,20170520,김소정,한국개발연구원,data_621,1896659,음성데이터,스마트워치
정예인,안랩,data_938,1878556,의료데이터,페이션트모니터,가공,20180518,이태민,SK텔레콤,data_385,1130170,음성데이터,스마트워치
서지수,삼성SDS,data_884,1109060,위치데이터,T머니,판매,20170520,이지혜,삼성SDS,,,,
정예인,건강보험심사평가원,data_178,1026482,음성데이터,AI스피커,생성,20180524,,,,,,
최민호,안랩,data_124,1715483,의료데이터,AI스피커,생성,20170920,,,,,,
강한나,한국인터넷진흥원,data_765,1490801,음성데이터,스마트워치,생성,20161219,,,,,,
최서연,지하철공사,data_197,1753802,건강데이터,AI스피커,가공,20171108,정다솔,숙명여자대학교,data_997,1866352,의료데이터,스마트워치
이규형,한국인터넷진흥원,data_964,1512914,의료데이터,AI스피커,가공,20181020,서민지,건강보험심사평가원,data_977,1467872,음성데이터,AI스피커
정다솔,삼성SDS,data_816,1248059,건강데이터,AI스피커,생성,20160718,,,,,,
정은비,한국개발연구원,data_790,1313465,위치데이터,레일플러스,수정,20180328,이주연,한국연구재단,data_567,1056685,위치데이터,AI스피커
